2Theta, Counts
112.75848	,72.35356
112.77853	,71.90739
112.79858	,69.59252
112.81864	,72.13827
112.83869,	70.382
112.85874	,71.31893
112.87879	,73.84507
112.89885	,67.54494
112.9189	,72.91575
112.93895	,78.20206
112.959	,70.31519
112.97906	,71.08904
112.99911	,71.95466
113.01916,	70.3495
113.03922	,69.85624
113.05927	,64.08616
113.07932	,73.24364
113.09937	,70.52938
113.11943	,69.21924
113.13948	,73.67051
113.15953	,66.98191
113.17958	,71.53156
113.19964	,72.41144
113.21969	,76.44543
113.23974	,73.66245
113.2598	,67.32787
113.27985	,75.55259
113.29991	,69.70282
113.31996,	73.8948
113.34001	,70.38865
113.36006	,74.51415
113.38012	,73.18744
113.40017	,74.50524
113.42022	,65.79262
113.44028	,68.35458
113.46033,	71.3509
113.48038	,70.91755
113.50044	,72.74654
113.52049	,71.62571
113.54055	,69.66283
113.5606,	74.8972
113.58065	,72.57591
113.60071	,72.04321
113.62076	,72.73831
113.64081,	75.1271
113.66087,	72.8084
113.68092	,69.81015
113.70098	,70.85106
113.72103	,64.42832
113.74108	,65.78628
113.76114	,70.84272
113.78119	,74.28299
113.80124,	71.5844
113.8213	,70.67059
113.84135,	71.3825
113.86141	,75.04113
113.88146	,70.30719
113.90151	,70.29777
113.92157	,76.53498
113.94162	,71.11513
113.96168	,69.94977
113.98173	,73.08507
114.00178	,69.58933
114.02184	,67.64353
114.04189	,77.26937
114.06195	,77.44686
114.082	,78.89912
114.10206	,73.74067
114.12211	,71.93061
114.14217	,71.13329
114.16222	,72.89891
114.18227	,76.08871
114.20233	,71.24352
114.22238	,75.90625
114.24244	,72.84364
114.26249	,67.88435
114.28255	,68.15961
114.3026	,75.96464
114.32266	,72.15549
114.34271	,70.68762
114.36277	,70.88276
114.38282	,68.44848
114.40287	,72.78182
114.42293,	68.9656
114.44298	,74.35191
114.46304	,74.63241
114.4831	,74.35463
114.50315	,78.84837
114.5232	,75.18516
114.54326	,73.69409
114.56332	,72.00881
114.58337	,72.14171
114.60342	,79.21289
114.62348	,76.52088
114.64353	,72.19742
114.66359	,77.12963
114.68365	,77.88324
114.7037	,70.77602
114.72375,	77.6372
114.74381,	68.1512
114.76387	,70.17894
114.78392	,74.40764
114.80398	,75.34519
114.82403	,73.66001
114.84409	,73.34843
114.86414	,73.09457
114.8842	,73.58336
114.90426	,77.53282
114.92431	,75.95131
114.94437	,76.34207
114.96442	,73.05167
114.98448	,75.22848
115.00453,	73.2686
115.02459	,78.53708
115.04465	,76.08229
115.0647	,74.42884
115.08476	,71.53271
115.10481	,75.42243
115.12487	,75.52049
115.14492	,77.56491
115.16498	,75.69949
115.18504	,75.09107
115.20509	,75.62491
115.22515	,76.79496
115.2452	,78.81516
115.26526	,78.18835
115.28531	,77.15953
115.30537	,83.68206
115.32543	,74.19324
115.34548	,82.07958
115.36554	,80.24394
115.3856	,76.13704
115.40565	,79.38153
115.42571	,80.81612
115.44577	,75.28213
115.46582	,78.37385
115.48588	,81.02166
115.50594	,81.64282
115.52599	,83.83542
115.54605	,84.10041
115.56611	,90.17553
115.58616	,86.21604
115.60622	,96.67743
115.62627	,91.71089
115.64633	,99.43773
115.66639	,99.88278
115.68644	,99.05599
115.7065	,95.72308
115.72656	,105.35249
115.74661	,113.11252
115.76667	,119.23799
115.78673	,121.02443
115.80678	,130.62707
115.82684	,135.15819
115.8469	,147.40565
115.86696	,151.68018
115.88701	,156.26992
115.90707	,169.9104
115.92713	,179.25651
115.94719	,182.0335
115.96724	,178.03897
115.9873	,183.3477
116.00736	,179.10192
116.02741	,186.67137
116.04747	,183.13864
116.06753	,190.39527
116.08759	,175.92484
116.10764	,192.84108
116.1277	,187.08681
116.14776	,174.73139
116.16782	,179.58841
116.18787	,174.69637
116.20793	,173.19816
116.22799	,161.69209
116.24805	,155.65663
116.2681	,160.57129
116.28816	,155.93171
116.30822	,162.59162
116.32828	,151.96861
116.34834	,145.52359
116.36839	,153.20312
116.38845	,150.5614
116.40851	,145.47289
116.42857	,138.58161
116.44863	,150.67645
116.46868	,145.79801
116.48874	,140.78522
116.5088	,135.05979
116.52886	,144.73941
116.54891	,138.51481
116.56897	,132.44402
116.58903	,126.46163
116.60909	,123.38478
116.62915	,122.85712
116.64921	,120.00673
116.66927	,119.69091
116.68932	,119.72633
116.70938	,108.48717
116.72944	,104.54247
116.7495	,98.51692
116.76956	,100.43271
116.78962	,101.75705
116.80968	,94.91112
116.82973	,98.85592
116.84979	,89.75256
116.86985	,91.71163
116.88991	,88.34258
116.90997	,87.31363
116.93003	,82.48511
116.95009	,80.47227
116.97015	,85.63749
116.9902	,87.08652
117.01026,	83.5421
117.03032	,80.89178
117.05038	,83.19111
117.07044	,82.82257
117.0905	,82.89243
117.11056	,80.53795
117.13062	,77.90582
117.15067	,78.15863
117.17074	,84.56188
117.19079	,78.62386
117.21085	,81.49733
117.23091	,78.60431
117.25097	,82.94056
117.27103	,80.30823
117.29109	,80.56569
117.31115	,80.80365
117.33121,	81.8172
117.35127	,84.76214
117.37133	,89.84534
117.39139	,87.78428
117.41145	,88.91842
117.43151	,80.58436
117.45157	,81.97258
117.47163,	89.9153
117.49169,	85.5911
117.51175	,90.76786
117.5318	,91.16462
117.55186	,92.04051
117.57192	,94.91769
117.59198	,99.10523
117.61205	,99.94811
117.6321	,94.34321
117.65216	,108.74045
117.67222	,110.06401
117.69229	,116.60691
117.71235	,116.76407
117.73241	,112.98034
117.75246	,119.47456
117.77252	,115.13759
117.79259	,116.50338
117.81265	,108.58499
117.83271	,116.8212
117.85277	,116.80603
117.87283	,115.94719
117.89289	,108.38744
117.91295	,106.0039
117.93301	,116.06936
117.95307	,108.78686
117.97313	,101.44246
117.99319	,102.7609
118.01325	,97.09206
118.03331	,101.72861
118.05337	,91.54841
118.07343	,93.23878
118.09349	,95.24469
118.11355	,94.88918
118.13362,	93.7538
118.15368	,96.21186
118.17374	,98.12126
118.1938	,97.77538
118.21386	,100.85841
118.23392	,98.81283
118.25398	,98.56016
118.27404	,97.48166
118.2941	,97.83812
118.31417	,101.07836
118.33423	,97.20298
118.35429	,88.81702
118.37435	,95.38471
118.39441	,96.85663
118.41447,	86.2844
118.43453	,86.92592
118.45459	,83.26586
118.47465	,83.87345
118.49472	,91.59466
118.51478	,80.38843
118.53484	,78.71161
118.5549	,79.53081
118.57496	,80.89029
118.59502	,82.70397
118.61509	,78.99754
118.63515,	78.0754
118.65521	,76.83962
118.67527	,75.69475
118.69533	,79.59839
118.7154	,78.27973
118.73546	,73.85558
118.75552	,76.25923
118.77558	,75.66702
118.79564	,75.68813
118.81571	,77.99958
118.83577	,77.86631
118.85583	,75.29113
118.87589	,74.39428
118.89595	,72.54283
118.91601	,73.87014
118.93608	,74.27838
118.95614	,76.41587
118.9762	,74.03041
118.99627	,70.87506
119.01633	,66.44467
119.03639	,70.43366
119.05645	,73.61994
119.07651	,74.59071
119.09658	,72.17494
119.11664	,73.15924
119.1367	,75.10463
119.15677	,75.44156
119.17683	,73.35944
119.19689,	78.0917
119.21695	,77.03987
119.23702	,74.59298
119.25708	,73.18633
119.27714	,55.47683
119.29721,	52.9872
119.31727	,47.97931
119.33733	,36.82394
119.3574	,35.10863
119.37746	,39.14243
119.39752	,37.51713
119.41758	,33.62896
119.43765,	35.8658
119.45771	,16.86954
