lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma_sample,sigma_exp[1],sigma_exp[2],phase_mu[1],phase_mu[2],group_effect[1],group_effect[2],group_effect[3],group_effect[4],group_effect[5],group_effect[6],group_effect[7]
443.993,0.958672,0.0884205,4.0,15.0,0.0,-434.782,0.0130723,0.0028155,0.0193885,0.120991,0.355424,-0.0180111,-0.0118635,-0.00956058,-0.00482597,0.003944,0.0100669,-0.000327417
442.503,0.995601,0.0884205,5.0,47.0,0.0,-436.724,0.0194109,0.00312583,0.0198364,0.120007,0.353897,-0.01734,-0.0118027,-0.00592149,-0.00448107,0.00714465,0.0116917,0.00365109
444.145,0.999266,0.0884205,5.0,31.0,0.0,-440.259,0.0178087,0.00277175,0.0177158,0.118863,0.356005,-0.0160415,-0.0112517,-0.00627832,-0.00347119,0.00758616,0.0116659,0.00373449
441.587,0.888416,0.0884205,4.0,31.0,0.0,-433.21,0.01065,0.00335022,0.0203531,0.122057,0.364288,-0.0213982,-0.0144275,-0.00811454,-0.00590376,0.00335521,0.0104653,-0.000580183
439.443,0.834311,0.0884205,5.0,47.0,0.0,-433.153,0.00957077,0.00377707,0.0181455,0.117173,0.353194,-0.0106662,-0.00979586,-0.0046092,-0.00165671,0.00773161,0.010593,0.00523597
442.191,0.878431,0.0884205,4.0,15.0,0.0,-430.13,0.00825381,0.00351833,0.0170968,0.116813,0.353708,-0.0155899,-0.00635223,-0.00476472,-0.00150841,0.00739135,0.0139648,0.0032909
441.898,0.868457,0.0884205,5.0,31.0,0.0,-435.231,0.0139662,0.00327527,0.0204597,0.118148,0.35548,-0.0141878,-0.0122329,-0.00597238,-0.00297707,0.00828846,0.0114245,0.0044129
441.66,1.0,0.0884205,5.0,31.0,0.0,-440.203,0.0146257,0.00352509,0.0196474,0.118589,0.357546,-0.0168534,-0.00718218,-0.00558072,-0.00239859,0.00647941,0.0139991,0.00261085
439.479,0.94178,0.0884205,4.0,31.0,0.0,-432.318,0.0109107,0.00324475,0.0195459,0.119007,0.363248,-0.0148895,-0.0120315,-0.00637304,-0.002261,0.0089503,0.0117065,0.00487537
442.472,0.999823,0.0884205,5.0,63.0,0.0,-434.489,0.0110766,0.00302276,0.0205382,0.116608,0.349637,-0.0149742,-0.00637771,-0.00389751,-0.00118836,0.00748731,0.0164804,0.00538662
440.561,0.517864,0.0884205,4.0,31.0,0.0,-434.707,0.0114864,0.0035062,0.0183695,0.115993,0.353015,-0.0105119,-0.00630379,-0.00223361,0.000908165,0.0124985,0.0143598,0.00766317
442.993,0.958471,0.0884205,5.0,31.0,0.0,-435.83,0.014317,0.00298464,0.0207046,0.116715,0.35003,-0.0131446,-0.00924251,-0.00496677,-7.06512e-05,0.00954315,0.0130275,0.0065203
444.388,0.966597,0.0884205,4.0,31.0,0.0,-435.631,0.0132628,0.00349801,0.019474,0.117022,0.350276,-0.0146624,-0.00805967,-0.00299123,-0.0013423,0.00935849,0.014199,0.00376461
440.871,0.935513,0.0884205,4.0,31.0,0.0,-438.207,0.0144795,0.00363531,0.0205822,0.116268,0.351537,-0.0128143,-0.0067011,-0.00490925,-0.00217665,0.00880149,0.0133573,0.00798091
442.114,0.936766,0.0884205,5.0,63.0,0.0,-435.637,0.00874552,0.00379893,0.0185902,0.118037,0.355476,-0.0158485,-0.00724525,-0.00571333,-0.00383634,0.0079157,0.0121589,0.00609024
442.709,0.876336,0.0884205,4.0,31.0,0.0,-435.024,0.00992427,0.00371969,0.0196293,0.117704,0.357163,-0.016811,-0.00840663,-0.00385634,-0.00311708,0.00922092,0.0135985,0.00334104
443.356,0.971847,0.0884205,4.0,15.0,0.0,-438.833,0.00978449,0.00337037,0.0202774,0.118285,0.358669,-0.0133476,-0.010112,-0.00690352,-0.00137779,0.0061967,0.0119635,0.00453541
441.917,0.681034,0.0884205,4.0,15.0,0.0,-433.445,0.00873375,0.00324175,0.0206613,0.117913,0.356193,-0.0159321,-0.00779839,-0.00298965,-0.00235741,0.0100092,0.0149682,0.00408818
442.13,0.99296,0.0884205,5.0,63.0,0.0,-431.183,0.00887187,0.00291254,0.026573,0.114805,0.352865,-0.0122572,-0.00636637,-0.0027276,0.000717949,0.0124326,0.0181507,0.0077685
444.452,0.981789,0.0884205,5.0,31.0,0.0,-435.938,0.00821311,0.00342422,0.0203672,0.118503,0.357206,-0.0161817,-0.00985816,-0.00458334,-0.00264144,0.00609556,0.011439,0.00524088
442.096,0.94403,0.0884205,5.0,31.0,0.0,-438.992,0.00762763,0.00335951,0.0198862,0.118417,0.358068,-0.014387,-0.00985778,-0.0052418,-0.00178353,0.00510141,0.0107009,0.00544231
442.294,0.942159,0.0884205,4.0,15.0,0.0,-435.531,0.00945068,0.00324339,0.0194651,0.117814,0.354558,-0.0157162,-0.00867996,-0.00545642,-0.00269017,0.0104769,0.0152051,0.00234052
441.552,0.993182,0.0884205,4.0,15.0,0.0,-435.727,0.011272,0.00324016,0.0204703,0.116618,0.354956,-0.0120842,-0.00837594,-0.00237905,-0.000529465,0.0108525,0.012009,0.00428295
441.77,0.996872,0.0884205,4.0,15.0,0.0,-437.442,0.0114949,0.00320812,0.0205959,0.116396,0.358425,-0.01569,-0.00775539,-0.00381672,-0.000447624,0.00840819,0.0169093,0.00685228
443.332,0.994556,0.0884205,3.0,7.0,0.0,-440.255,0.0109787,0.00324312,0.0206909,0.116387,0.358749,-0.0153437,-0.00725185,-0.00387444,-0.000862191,0.00955664,0.0166626,0.00623705
444.519,0.737785,0.0884205,4.0,31.0,0.0,-438.111,0.0100766,0.00316539,0.0204674,0.116354,0.35881,-0.0147585,-0.00804106,-0.00407722,-0.00183538,0.00963527,0.0148906,0.00694615
444.603,0.956035,0.0884205,5.0,31.0,0.0,-438.633,0.00738282,0.00269563,0.0184642,0.11776,0.350964,-0.0153627,-0.00945709,-0.00530698,-0.00216469,0.00838188,0.0138257,0.00580184
443.363,0.948516,0.0884205,5.0,63.0,0.0,-438.631,0.0143764,0.00321458,0.0167258,0.119627,0.360435,-0.0163303,-0.0106913,-0.00652974,-0.00383353,0.00522955,0.0130705,0.00246924
439.872,0.858126,0.0884205,5.0,63.0,0.0,-434.699,0.0137493,0.00353789,0.0213877,0.122559,0.35569,-0.0194635,-0.0151252,-0.00853122,-0.00792751,0.00180081,0.00632141,0.000207608
440.308,0.990198,0.0884205,4.0,15.0,0.0,-434.876,0.0145209,0.00348125,0.0211291,0.124613,0.360712,-0.0219749,-0.0139756,-0.0139817,-0.00725635,0.0019242,0.00797963,-0.00361767
438.665,0.998208,0.0884205,4.0,15.0,0.0,-435.347,0.0116463,0.00399122,0.0219507,0.126494,0.362545,-0.0221642,-0.0190209,-0.0121274,-0.0118719,-0.000482427,0.00322195,-0.00316022
435.211,0.992609,0.0884205,4.0,15.0,0.0,-433.989,0.0113624,0.00408395,0.0237046,0.126562,0.35754,-0.0243297,-0.0156511,-0.0152429,-0.0100284,-0.00155049,0.00584323,-0.00613411
432.655,0.852661,0.0884205,6.0,63.0,0.0,-422.588,0.0100825,0.00363631,0.0303727,0.111325,0.353192,-0.0071981,-0.00395601,0.00349439,0.00443357,0.0161574,0.0193482,0.0128626
441.378,0.985002,0.0884205,4.0,31.0,0.0,-424.476,0.00976088,0.00327722,0.0245087,0.110843,0.350054,-0.0070615,-0.00141065,0.00211838,0.00697252,0.0156847,0.0206676,0.0117928
439.106,0.955492,0.0884205,6.0,63.0,0.0,-435.075,0.0124474,0.00339234,0.0237821,0.105928,0.339327,-0.00423192,0.00146878,0.00670981,0.00771186,0.0193548,0.0249069,0.0158003
439.199,0.958576,0.0884205,5.0,31.0,0.0,-434.906,0.0184676,0.00344383,0.0180853,0.105022,0.345726,-0.00312967,0.00221022,0.00584692,0.00976574,0.0213266,0.0256647,0.015691
444.391,0.910743,0.0884205,6.0,127.0,0.0,-434.665,0.00798063,0.00301779,0.0200454,0.114254,0.352495,-0.0108806,-0.00349139,-0.00122831,0.00178755,0.012727,0.0165818,0.00882151
438.908,0.944963,0.0884205,4.0,15.0,0.0,-434.9,0.0075516,0.0028864,0.0204973,0.114524,0.350237,-0.0115357,-0.00771336,-0.00369615,0.00312716,0.0112906,0.0192048,0.00769785
438.339,0.99971,0.0884205,5.0,63.0,0.0,-429.366,0.0123504,0.00344412,0.0195216,0.124371,0.357698,-0.0211203,-0.0133206,-0.00952226,-0.0102708,0.00198823,0.00408908,-0.00241214
438.005,0.978643,0.0884205,4.0,15.0,0.0,-434.386,0.0108829,0.00343778,0.0184924,0.125451,0.365838,-0.022128,-0.0183561,-0.0143804,-0.00740901,0.000201385,0.0083316,-0.00300357
439.224,0.985703,0.0884205,6.0,111.0,0.0,-431.89,0.009996,0.00289298,0.0199251,0.116221,0.347325,-0.0127308,-0.00534408,-0.00138401,-0.00159502,0.0103546,0.0131656,0.00599743
441.521,0.848608,0.0884205,3.0,7.0,0.0,-432.507,0.00966362,0.00291393,0.020445,0.116447,0.348829,-0.0123468,-0.00615222,-0.00374175,-0.00204995,0.00973582,0.0148414,0.00807061
438.916,0.997755,0.0884205,6.0,95.0,0.0,-435.005,0.0140471,0.00357387,0.018583,0.110486,0.35274,-0.00649962,-0.000681297,0.00167097,0.00271329,0.0139826,0.0191621,0.0130651
442.577,0.990643,0.0884205,4.0,15.0,0.0,-435.765,0.0120534,0.00352285,0.0175983,0.112833,0.349008,-0.00991441,-0.0040903,0.00111814,0.00515214,0.0140978,0.0186323,0.00770163
441.021,0.895205,0.0884205,5.0,63.0,0.0,-435.183,0.00869061,0.00296848,0.022478,0.119135,0.358811,-0.0156435,-0.00815909,-0.00644549,-0.00367055,0.0066844,0.0127604,0.00550866
443.9,0.999983,0.0884205,5.0,31.0,0.0,-438.301,0.00658291,0.00291916,0.0219114,0.118308,0.355658,-0.0156203,-0.00983258,-0.00699012,-0.00251006,0.00618634,0.0125455,0.00468696
438.976,0.897344,0.0884205,6.0,95.0,0.0,-433.409,0.0162749,0.00297657,0.020117,0.101203,0.335362,0.00154308,0.00616617,0.0102242,0.013512,0.0250123,0.031721,0.0198126
437.862,0.980721,0.0884205,5.0,31.0,0.0,-433.788,0.0156716,0.00315832,0.0234387,0.102177,0.337922,0.00188603,0.00590759,0.00919628,0.011698,0.0248407,0.0294676,0.0187557
434.425,0.931505,0.0884205,5.0,31.0,0.0,-429.284,0.0182171,0.00341774,0.0223359,0.104382,0.333271,-0.00210101,0.00357596,0.00535156,0.0132104,0.0216388,0.0259373,0.0171028
431.199,0.980444,0.0884205,5.0,31.0,0.0,-426.553,0.00990143,0.00313259,0.0160263,0.105579,0.349085,-0.00152392,0.00381632,0.00528502,0.0131621,0.0212029,0.0254362,0.0170049
441.479,1.0,0.0884205,4.0,15.0,0.0,-428.633,0.0130389,0.00321558,0.0193596,0.107597,0.340184,-0.00485246,0.000144862,0.00587693,0.00669356,0.0182418,0.0237875,0.012644
445.592,0.972028,0.0884205,6.0,79.0,0.0,-438.002,0.00900988,0.00326625,0.0185887,0.115136,0.35142,-0.0120781,-0.00559557,-0.00337467,0.00197914,0.0104274,0.0153517,0.00840558
445.558,0.958342,0.0884205,4.0,15.0,0.0,-441.057,0.00824326,0.00326246,0.0191385,0.113739,0.353112,-0.010776,-0.0044707,-0.000873207,0.00190094,0.0130246,0.0182382,0.00695034
439.726,0.932857,0.0884205,6.0,95.0,0.0,-436.526,0.00995215,0.00352254,0.0167134,0.110635,0.343829,-0.00541964,-0.00245378,0.00335851,0.00434032,0.0154185,0.0192021,0.0135344
436.564,0.966769,0.0884205,4.0,15.0,0.0,-431.735,0.0110285,0.0034478,0.0167499,0.110048,0.349729,-0.00634378,-0.000634727,0.0017756,0.00776304,0.0130562,0.0228921,0.00931738
434.88,0.839046,0.0884205,6.0,95.0,0.0,-426.81,0.00881655,0.00341697,0.0224108,0.123892,0.361716,-0.0195325,-0.014049,-0.0113553,-0.00547332,-0.000312701,0.0102089,-0.00401287
439.553,0.999593,0.0884205,4.0,15.0,0.0,-431.449,0.00950664,0.00348,0.0207925,0.121398,0.358515,-0.019386,-0.0145474,-0.00680106,-0.00616586,0.00624513,0.00772965,0.00268081
442.594,0.886567,0.0884205,5.0,63.0,0.0,-433.803,0.00975454,0.0035081,0.0220807,0.120293,0.356477,-0.0172018,-0.00966365,-0.0070938,-0.00498895,0.00401784,0.0126226,0.000692813
442.0,0.93384,0.0884205,4.0,15.0,0.0,-433.833,0.00840866,0.00341167,0.0209343,0.120032,0.353686,-0.0172665,-0.0135589,-0.0075188,-0.00405959,0.00606067,0.0101174,0.00423304
443.327,0.943181,0.0884205,5.0,31.0,0.0,-433.545,0.0102993,0.00288185,0.0208258,0.11864,0.360422,-0.016879,-0.00832811,-0.00539087,-0.00357132,0.00686044,0.0130737,0.00192888
445.566,0.976574,0.0884205,4.0,15.0,0.0,-440.556,0.00914858,0.00303815,0.0191752,0.119247,0.355829,-0.0162683,-0.0118706,-0.00505723,-0.00324763,0.00662605,0.0108231,0.00373296
445.37,0.992941,0.0884205,6.0,79.0,0.0,-442.678,0.0103995,0.00321132,0.0195983,0.114483,0.351661,-0.0111992,-0.00725863,-0.00041939,0.00133047,0.0110263,0.0153482,0.00810989
446.221,0.999706,0.0884205,5.0,47.0,0.0,-442.928,0.00836592,0.00321977,0.0189878,0.117266,0.353878,-0.0127337,-0.00848678,-0.00412755,-0.00114987,0.00732708,0.0131117,0.00383054
441.912,0.952459,0.0884205,4.0,15.0,0.0,-440.269,0.00694226,0.00306614,0.0183083,0.1184,0.354889,-0.0139195,-0.00877749,-0.00462463,-0.00271442,0.00545381,0.0101898,0.00398665
441.979,0.94511,0.0884205,5.0,31.0,0.0,-434.495,0.00770228,0.00372887,0.0207107,0.119833,0.356783,-0.014975,-0.0104652,-0.0069545,-0.00337054,0.00362607,0.0122301,0.000633657
441.74,0.98154,0.0884205,5.0,63.0,0.0,-437.203,0.0133009,0.00300379,0.0215973,0.122016,0.359555,-0.018625,-0.0126437,-0.0079916,-0.00478487,0.0031206,0.0105373,-0.00199961
444.14,1.0,0.0884205,5.0,31.0,0.0,-438.351,0.00849358,0.00323593,0.0221271,0.121878,0.356451,-0.0198188,-0.0129434,-0.00893782,-0.00541369,0.00316779,0.0095244,-0.00130628
442.982,0.996298,0.0884205,5.0,31.0,0.0,-438.597,0.00657727,0.00275226,0.019498,0.122298,0.360418,-0.0193978,-0.0132374,-0.00834093,-0.0054573,0.00292424,0.0096324,-0.000541598
441.492,0.934756,0.0884205,3.0,7.0,0.0,-437.952,0.00627149,0.0027304,0.0199869,0.122227,0.359912,-0.0191327,-0.0141371,-0.0110991,-0.00692906,0.0041709,0.00886194,-0.000706826
445.331,0.988591,0.0884205,5.0,31.0,0.0,-436.839,0.0130406,0.00314904,0.0201312,0.119037,0.355076,-0.0154539,-0.0103749,-0.00817955,-0.0033008,0.00594564,0.0120451,0.00289773
441.791,0.959443,0.0884205,5.0,47.0,0.0,-437.166,0.0126941,0.00314761,0.0195951,0.115155,0.35267,-0.0108752,-0.00809648,-0.00231035,-0.00141771,0.00925818,0.0176195,0.00755065
445.816,0.994854,0.0884205,4.0,31.0,0.0,-437.244,0.0104603,0.00314694,0.0208125,0.115159,0.354372,-0.0124133,-0.00723103,-0.00370753,-0.000125942,0.0120275,0.0162245,0.00695037
443.758,0.694792,0.0884205,4.0,31.0,0.0,-439.427,0.00985294,0.00330893,0.0227074,0.115005,0.352355,-0.0139641,-0.00728717,-0.00175921,0.0010294,0.00955234,0.0155542,0.00609608
442.71,0.993796,0.0884205,5.0,31.0,0.0,-439.597,0.0126531,0.00363543,0.0228686,0.116058,0.354147,-0.0113045,-0.00650041,-0.00400595,-0.000361768,0.0110809,0.0156768,0.00643859
440.831,0.990839,0.0884205,5.0,31.0,0.0,-437.674,0.0160662,0.00349222,0.0225913,0.115775,0.349866,-0.0152045,-0.00852466,-0.00180357,-0.000671177,0.0105435,0.0153578,0.00606942
442.08,0.991105,0.0884205,5.0,31.0,0.0,-436.823,0.00576787,0.00289284,0.018487,0.116329,0.355518,-0.0121057,-0.007172,-0.00533441,-0.000513129,0.00787376,0.0142332,0.00473449
444.002,0.999261,0.0884205,6.0,119.0,0.0,-437.262,0.015197,0.00346851,0.0195894,0.111129,0.345926,-0.00678677,-0.00185275,0.00197967,0.00464845,0.0148413,0.0196594,0.0119783
443.168,0.835604,0.0884205,5.0,31.0,0.0,-437.77,0.0114533,0.00301515,0.0171855,0.109452,0.349514,-0.00772353,-0.000286384,0.00405427,0.00751971,0.0168425,0.02185,0.0118639
441.193,0.96901,0.0884205,5.0,31.0,0.0,-436.903,0.0106469,0.00366885,0.0178866,0.108893,0.34157,-0.00719036,0.000284629,0.00453602,0.00794318,0.0169353,0.0217826,0.0119245
442.022,0.932832,0.0884205,4.0,15.0,0.0,-438.122,0.010002,0.00345441,0.0172198,0.108149,0.342401,-0.00370259,0.000932305,0.00376587,0.00637244,0.0171337,0.0219487,0.0138089
444.095,0.97184,0.0884205,6.0,127.0,0.0,-438.425,0.00909304,0.00282702,0.0200404,0.122081,0.356681,-0.0206404,-0.0138962,-0.00923466,-0.00521171,0.00376807,0.00802165,-0.000485308
444.19,0.946357,0.0884205,5.0,63.0,0.0,-434.403,0.00903591,0.00287056,0.0213532,0.118438,0.348118,-0.0162073,-0.00992186,-0.00504144,-0.00178767,0.00769925,0.0119426,0.00364446
438.443,0.814857,0.0884205,3.0,7.0,0.0,-436.771,0.00864721,0.00284261,0.0218365,0.118838,0.34743,-0.015297,-0.0116577,-0.00490867,-0.00133855,0.00853024,0.0109908,0.00232228
441.513,0.998813,0.0884205,3.0,7.0,0.0,-435.245,0.00895866,0.00282187,0.0220191,0.118777,0.348298,-0.0158948,-0.0100122,-0.0044273,-0.00213983,0.00776358,0.0110252,0.00239046
441.928,0.9973,0.0884205,5.0,31.0,0.0,-435.761,0.0130242,0.00279551,0.0240969,0.117467,0.357146,-0.0166251,-0.00871819,-0.00432374,-0.00101876,0.00886224,0.0126379,0.00557304
440.452,0.949022,0.0884205,4.0,15.0,0.0,-435.949,0.0132274,0.00279623,0.0237968,0.117374,0.357015,-0.0172728,-0.00851633,-0.00481497,-0.000492169,0.00935198,0.0128666,0.00523391
444.524,0.991777,0.0884205,3.0,7.0,0.0,-438.529,0.0132582,0.00284189,0.0230472,0.117513,0.355948,-0.0140779,-0.0092727,-0.0057648,-0.00120559,0.00864128,0.0128549,0.00396331
443.585,0.929202,0.0884205,5.0,63.0,0.0,-437.603,0.00973012,0.0026378,0.0202438,0.118756,0.36182,-0.0169466,-0.00978556,-0.00547976,-0.00251379,0.00611719,0.0119217,0.00344453
440.36,0.866844,0.0884205,6.0,63.0,0.0,-434.026,0.009459,0.0041344,0.019913,0.114309,0.355837,-0.0114741,-0.00457208,3.2275e-05,0.00187341,0.00981851,0.0154251,0.00915857
443.268,0.992981,0.0884205,4.0,15.0,0.0,-438.075,0.00904237,0.00402751,0.019134,0.114412,0.354758,-0.0111286,-0.00464439,-0.00258877,0.000777712,0.0111327,0.0165248,0.00701397
441.91,0.916523,0.0884205,5.0,63.0,0.0,-436.584,0.00952761,0.00276007,0.0204754,0.121877,0.35529,-0.0174134,-0.0127664,-0.00849359,-0.00686358,0.00374147,0.00860897,-0.00157186
440.603,0.973537,0.0884205,5.0,31.0,0.0,-435.776,0.0119165,0.00379149,0.0186512,0.123407,0.363197,-0.0222793,-0.0149945,-0.0114293,-0.00617891,0.00238494,0.00858611,0.00030739
441.911,0.982513,0.0884205,4.0,31.0,0.0,-436.466,0.0141079,0.00345872,0.0194762,0.123581,0.358331,-0.0184042,-0.0134866,-0.0110052,-0.00738537,0.00202001,0.00693801,-0.00345838
441.832,0.928066,0.0884205,5.0,31.0,0.0,-435.641,0.00944233,0.00333816,0.0180897,0.121741,0.357575,-0.0207326,-0.0120772,-0.00916706,-0.00823318,0.00357521,0.00971362,0.00151243
444.561,0.996111,0.0884205,4.0,23.0,0.0,-436.744,0.0122533,0.00308212,0.0187932,0.121799,0.358008,-0.0175747,-0.0129807,-0.00889278,-0.00472575,0.00365791,0.00770561,-0.000322435
445.283,0.992843,0.0884205,6.0,79.0,0.0,-442.14,0.00781135,0.00318611,0.0199736,0.117127,0.354092,-0.012732,-0.00824249,-0.00418064,-2.31934e-05,0.00828495,0.0122546,0.00424661
442.292,0.855593,0.0884205,4.0,31.0,0.0,-434.243,0.0138135,0.00296011,0.0222664,0.118255,0.350608,-0.0155468,-0.0085996,-0.0042873,-0.00332217,0.00821221,0.0151673,0.00338403
440.603,0.942135,0.0884205,5.0,31.0,0.0,-432.938,0.0110001,0.00407625,0.0215857,0.116993,0.358404,-0.0131987,-0.00631108,-0.00382778,-0.00028297,0.00904006,0.0151988,0.00387442
439.845,0.862326,0.0884205,5.0,31.0,0.0,-432.36,0.00587656,0.00311786,0.0212351,0.116975,0.349712,-0.0145773,-0.00807851,-0.00545839,-0.00161815,0.00724302,0.0136814,0.00248713
441.599,0.720733,0.0884205,6.0,95.0,0.0,-432.971,0.0175573,0.00351512,0.0187685,0.110694,0.34309,-0.00840881,-0.00130268,0.00201143,0.00621145,0.0139794,0.0205373,0.0103097
441.286,0.984417,0.0884205,6.0,95.0,0.0,-434.276,0.00618539,0.00278035,0.0217563,0.12162,0.357762,-0.0188991,-0.0123284,-0.00837756,-0.00450548,0.00299976,0.0104477,-0.000449056
442.295,0.717395,0.0884205,5.0,31.0,0.0,-430.871,0.0123934,0.00344092,0.017131,0.122428,0.360381,-0.0168379,-0.0121509,-0.0098695,-0.00621492,0.00210026,0.0095171,-4.15289e-05
439.812,0.946779,0.0884205,4.0,15.0,0.0,-431.603,0.0130151,0.00367186,0.017181,0.122411,0.356811,-0.0191772,-0.0149005,-0.00817626,-0.0049371,0.00583922,0.00820576,-0.00167841
436.886,0.987815,0.0884205,4.0,15.0,0.0,-429.916,0.0126108,0.00325112,0.0178776,0.123444,0.351538,-0.019001,-0.0134368,-0.0111444,-0.00900937,0.00130965,0.00841834,0.000919927
441.846,0.999522,0.0884205,4.0,15.0,0.0,-433.798,0.0140231,0.00322653,0.0193492,0.121494,0.359878,-0.0177604,-0.0136737,-0.00772723,-0.00428854,0.00630549,0.00935663,-0.0015266
443.834,0.948434,0.0884205,4.0,31.0,0.0,-437.739,0.0120554,0.00347863,0.0187836,0.121906,0.360581,-0.0175707,-0.0121654,-0.0088318,-0.00681612,0.00298166,0.0103592,0.00151222
440.933,0.983756,0.0884205,4.0,31.0,0.0,-436.359,0.00894259,0.00344818,0.0173796,0.121841,0.358889,-0.0201032,-0.0108385,-0.00952543,-0.00355106,0.00486412,0.00910564,-0.00107085
442.97,1.0,0.0884205,4.0,15.0,0.0,-438.774,0.00757702,0.003483,0.0186115,0.121103,0.357512,-0.0159641,-0.0135873,-0.00782264,-0.00553032,0.00369213,0.00900219,0.00240818
445.703,0.987124,0.0884205,4.0,15.0,0.0,-440.266,0.00850319,0.00345083,0.0180743,0.120111,0.356828,-0.0163783,-0.0111719,-0.00781041,-0.00461919,0.00673469,0.00962402,0.00131829
442.955,0.986037,0.0884205,4.0,31.0,0.0,-439.341,0.00720135,0.00380261,0.019913,0.120532,0.356496,-0.0156748,-0.0119862,-0.00786208,-0.00565908,0.00364752,0.0105858,0.00159403
443.154,0.972679,0.0884205,5.0,31.0,0.0,-436.797,0.0134639,0.00357754,0.0196528,0.122969,0.361548,-0.0179383,-0.0147044,-0.0102729,-0.00719274,0.00197697,0.0090808,9.71296e-05
445.125,0.996032,0.0884205,3.0,15.0,0.0,-440.163,0.0135455,0.00359894,0.0194992,0.122695,0.360098,-0.019114,-0.0141127,-0.00990846,-0.00739291,0.00269652,0.0080369,-0.00039354
445.741,0.937541,0.0884205,4.0,15.0,0.0,-438.419,0.0140393,0.00328841,0.0191093,0.123593,0.360562,-0.021195,-0.0144833,-0.011024,-0.00736083,0.00262983,0.0079398,-0.00234249
443.877,0.959135,0.0884205,6.0,127.0,0.0,-439.558,0.0127492,0.00341022,0.0192137,0.122546,0.358737,-0.0185942,-0.0126418,-0.0094628,-0.00749308,0.00195512,0.00723345,0.000413442
443.134,0.945151,0.0884205,5.0,63.0,0.0,-437.291,0.0107635,0.00318709,0.024538,0.116028,0.354662,-0.012912,-0.00699993,-0.0034135,-0.000952556,0.00837223,0.0136618,0.00664983
443.559,0.99919,0.0884205,5.0,31.0,0.0,-439.211,0.0118934,0.00313894,0.0241791,0.116579,0.354946,-0.0127331,-0.00682776,-0.00360849,-0.000805748,0.00800221,0.0147901,0.0064825
443.42,0.974645,0.0884205,5.0,31.0,0.0,-437.645,0.006292,0.0033992,0.0165261,0.118942,0.355145,-0.0162971,-0.0089602,-0.00555864,-0.0044248,0.00633053,0.0115747,0.00204065
445.996,0.956043,0.0884205,5.0,31.0,0.0,-437.408,0.00806723,0.00299907,0.0190424,0.118123,0.357387,-0.0156292,-0.00897006,-0.00404928,-0.00192275,0.00810773,0.0116294,0.00408761
444.195,0.8949,0.0884205,5.0,63.0,0.0,-437.482,0.0108641,0.00338432,0.0166777,0.115427,0.350336,-0.0130813,-0.00646417,-0.00162912,0.000320177,0.0102991,0.0135651,0.00628271
438.234,0.863109,0.0884205,5.0,31.0,0.0,-431.395,0.0159882,0.00395931,0.0217755,0.116841,0.352953,-0.0110319,-0.00673353,-0.00403868,-0.00340943,0.0087295,0.013119,0.00549939
443.646,0.995322,0.0884205,5.0,63.0,0.0,-432.8,0.0126044,0.00282807,0.0185027,0.119282,0.353625,-0.0149944,-0.011074,-0.00483848,-0.00462056,0.00655763,0.0125641,0.00304819
441.921,0.932317,0.0884205,5.0,47.0,0.0,-433.114,0.0105537,0.00297181,0.0192544,0.121569,0.361077,-0.0206145,-0.0113745,-0.00848377,-0.00354577,0.00367108,0.00980393,0.00121524
440.931,0.99858,0.0884205,5.0,63.0,0.0,-434.604,0.0118204,0.0036868,0.0199786,0.117862,0.351538,-0.0167309,-0.00658349,-0.0051499,0.000271322,0.00770954,0.0132117,0.00413408
443.042,0.989942,0.0884205,4.0,31.0,0.0,-435.674,0.0123815,0.00340485,0.0191255,0.11859,0.349938,-0.013763,-0.0101149,-0.00671413,-0.00271251,0.00686802,0.0138715,0.00443833
442.326,0.988663,0.0884205,5.0,63.0,0.0,-437.123,0.0109381,0.00355938,0.0216585,0.119337,0.360041,-0.0156465,-0.0121327,-0.00856288,-0.00387942,0.00582811,0.0132962,0.00316512
443.279,0.999325,0.0884205,5.0,31.0,0.0,-437.89,0.012696,0.00361482,0.0216486,0.119969,0.360951,-0.0158714,-0.0121105,-0.00667874,-0.00358257,0.0057456,0.0123975,0.00154418
