x            y_obs        weight       y_calc       y_bkg        
5.544        75.19        0.0133       0.0          0.0          
5.553        76.896       0.013        0.0          0.0          
5.562        80.612       0.01241      0.0          0.0          
5.572        84.534       0.01183      0.0          0.0          
5.581        90.666       0.01103      0.0          0.0          
5.59         99.902       0.01001      0.0          0.0          
5.599        114.642      0.00872      0.0          0.0          
5.608        143.176      0.00698      0.0          0.0          
5.617        190.074      0.00526      0.0          0.0          
5.626        250.455      0.00399      0.0          0.0          
5.636        328.553      0.00304      0.0          0.0          
5.645        433.288      0.00231      0.0          0.0          
5.654        602.494      0.00166      0.0          0.0          
5.663        739.367      0.00135      0.0          0.0          
5.672        827.158      0.00121      0.0          0.0          
5.681        935.579      0.00107      0.0          0.0          
5.691        1008.58      0.00099      0.0          0.0          
5.7          1073.789     0.00093      0.0          0.0          
5.709        1077.291     0.00093      0.0          0.0          
5.718        1074.336     0.00093      0.0          0.0          
5.727        997.352      0.001        0.0          0.0          
5.736        838.852      0.00119      0.0          0.0          
5.745        672.6        0.00149      0.0          0.0          
5.755        512.875      0.00195      0.0          0.0          
5.764        428.679      0.00233      0.0          0.0          
5.773        304.333      0.00329      0.0          0.0          
5.782        217.076      0.00461      0.0          0.0          
5.791        157.256      0.00636      0.0          0.0          
5.8          122.941      0.00813      0.0          0.0          
5.81         109.52       0.00913      0.0          0.0          
5.819        95.771       0.01044      0.0          0.0          
5.828        88.75        0.01127      0.0          0.0          
5.837        83.101       0.01203      0.0          0.0          
5.846        77.078       0.01297      0.0          0.0          
5.855        77.542       0.0129       0.0          0.0          
5.864        74.946       0.01334      0.0          0.0          
5.874        74.936       0.01334      0.0          0.0          
5.883        74.433       0.01343      0.0          0.0          
5.892        73.35        0.01363      0.0          0.0          
5.901        70.62        0.01416      0.0          0.0          
5.91         71.999       0.01389      0.0          0.0          
5.919        70.848       0.01411      0.0          0.0          
5.928        72.168       0.01386      0.0          0.0          
5.938        70.46        0.01419      0.0          0.0          
5.947        71.959       0.0139       0.0          0.0          
5.956        69.021       0.01449      0.0          0.0          
5.965        69.213       0.01445      0.0          0.0          
5.974        69.414       0.01441      0.0          0.0          
5.983        69.106       0.01447      0.0          0.0          
5.993        71.1         0.01406      0.0          0.0          
6.002        69.899       0.01431      0.0          0.0          
6.011        69.47        0.01439      0.0          0.0          
6.02         72.693       0.01376      0.0          0.0          
6.029        67.826       0.01474      0.0          0.0          
6.038        71.226       0.01404      0.0          0.0          
6.047        71.914       0.01391      0.0          0.0          
6.057        69.376       0.01441      0.0          0.0          
6.066        69.888       0.01431      0.0          0.0          
6.075        70.541       0.01418      0.0          0.0          
6.084        68.682       0.01456      0.0          0.0          
6.093        69.989       0.01429      0.0          0.0          
6.102        71.847       0.01392      0.0          0.0          
6.112        70.088       0.01427      0.0          0.0          
6.121        71.529       0.01398      0.0          0.0          
6.13         70.202       0.01424      0.0          0.0          
6.139        70.69        0.01415      0.0          0.0          
6.148        74.024       0.01351      0.0          0.0          
6.157        74.181       0.01348      0.0          0.0          
6.166        74.766       0.01338      0.0          0.0          
6.176        76.877       0.01301      0.0          0.0          
6.185        75.274       0.01328      0.0          0.0          
6.194        74.979       0.01334      0.0          0.0          
6.203        73.268       0.01365      0.0          0.0          
6.212        71.801       0.01393      0.0          0.0          
6.221        72.137       0.01386      0.0          0.0          
6.231        70.963       0.01409      0.0          0.0          
6.24         71.623       0.01396      0.0          0.0          
6.249        72.362       0.01382      0.0          0.0          
6.258        71.517       0.01398      0.0          0.0          
6.267        72.895       0.01372      0.0          0.0          
6.276        74.72        0.01338      0.0          0.0          
6.285        73.228       0.01366      0.0          0.0          
6.295        76.256       0.01311      0.0          0.0          
6.304        77.181       0.01296      0.0          0.0          
6.313        75.462       0.01325      0.0          0.0          
6.322        76.153       0.01313      0.0          0.0          
6.331        78.306       0.01277      0.0          0.0          
6.34         79.796       0.01253      0.0          0.0          
6.35         82.29        0.01215      0.0          0.0          
6.359        85.162       0.01174      0.0          0.0          
6.368        84.75        0.0118       0.0          0.0          
6.377        96.889       0.01032      0.0          0.0          
6.386        102.319      0.00977      0.0          0.0          
6.395        116.547      0.00858      0.0          0.0          
6.404        140.938      0.0071       0.0          0.0          
6.414        157.074      0.00637      0.0          0.0          
6.423        287.443      0.00348      0.0          0.0          
6.432        537.645      0.00186      0.0          0.0          
6.441        1045.983     0.00096      0.0          0.0          
6.45         1680.106     0.0006       0.0          0.0          
6.459        1504.163     0.00066      0.0          0.0          
6.469        1746.718     0.00057      0.0          0.0          
6.478        1079.831     0.00093      0.0          0.0          
6.487        580.131      0.00172      0.0          0.0          
6.496        307.58       0.00325      0.0          0.0          
6.505        187.446      0.00533      0.0          0.0          
6.514        149.771      0.00668      0.0          0.0          
6.524        126.021      0.00794      0.0          0.0          
6.533        109.936      0.0091       0.0          0.0          
6.542        98.742       0.01013      0.0          0.0          
6.551        90.107       0.0111       0.0          0.0          
6.56         88.313       0.01132      0.0          0.0          
6.569        87.004       0.01149      0.0          0.0          
6.578        84.416       0.01185      0.0          0.0          
6.588        83.743       0.01194      0.0          0.0          
6.597        81.416       0.01228      0.0          0.0          
6.606        80.06        0.01249      0.0          0.0          
6.615        78.007       0.01282      0.0          0.0          
6.624        79.793       0.01253      0.0          0.0          
6.633        78.093       0.01281      0.0          0.0          
6.643        76.463       0.01308      0.0          0.0          
6.652        76.987       0.01299      0.0          0.0          
6.661        78.447       0.01275      0.0          0.0          
6.67         78.451       0.01275      0.0          0.0          
6.679        79.093       0.01264      0.0          0.0          
6.688        78.833       0.01269      0.0          0.0          
6.697        79.093       0.01264      0.0          0.0          
6.707        75.425       0.01326      0.0          0.0          
6.716        77.974       0.01282      0.0          0.0          
6.725        76.093       0.01314      0.0          0.0          
6.734        76.273       0.01311      0.0          0.0          
6.743        78.474       0.01274      0.0          0.0          
6.752        77.864       0.01284      0.0          0.0          
6.762        79.752       0.01254      0.0          0.0          
6.771        79.327       0.01261      0.0          0.0          
6.78         81.618       0.01225      0.0          0.0          
6.789        81.935       0.0122       0.0          0.0          
6.798        83.09        0.01204      0.0          0.0          
6.807        81.567       0.01226      0.0          0.0          
6.817        81.263       0.01231      0.0          0.0          
6.826        83.995       0.01191      0.0          0.0          
6.835        86.343       0.01158      0.0          0.0          
6.844        87.665       0.01141      0.0          0.0          
6.853        89.392       0.01119      0.0          0.0          
6.862        92.595       0.0108       0.0          0.0          
6.871        96.939       0.01032      0.0          0.0          
6.881        104.291      0.00959      0.0          0.0          
6.89         110.573      0.00904      0.0          0.0          
6.899        123.023      0.00813      0.0          0.0          
6.908        147.939      0.00676      0.0          0.0          
6.917        193.798      0.00516      0.0          0.0          
6.926        274.762      0.00364      0.0          0.0          
6.936        420.039      0.00238      0.0          0.0          
6.945        630.143      0.00159      0.0          0.0          
6.954        920.69       0.00109      0.0          0.0          
6.963        1226.691     0.00082      0.0          0.0          
6.972        1548.067     0.00065      0.0          0.0          
6.981        1802.461     0.00055      0.0          0.0          
6.991        1928.136     0.00052      0.0          0.0          
7.0          1899.912     0.00053      0.0          0.0          
7.009        1741.032     0.00057      0.0          0.0          
7.018        1430.573     0.0007       0.0          0.0          
7.027        1051.348     0.00095      0.0          0.0          
7.036        723.208      0.00138      0.0          0.0          
