#x,y_calc
61.57,1.51413
61.572,1.51474
61.574,1.51536
61.576,1.51597
61.578,1.51659
61.58,1.51721
61.582,1.51783
61.584,1.51845
61.586,1.51907
61.588,1.51969
61.59,1.52031
61.592,1.52094
61.594,1.52156
61.596,1.52219
61.598,1.52282
61.6,1.52345
61.602,1.52408
61.604,1.52471
61.606,1.52534
61.608,1.52597
61.61,1.52661
61.612,1.52725
61.614,1.52788
61.616,1.52852
61.618,1.52916
61.62,1.5298
61.622,1.53044
61.624,1.53109
61.626,1.53173
61.628,1.53237
61.63,1.53302
61.632,1.53367
61.634,1.53432
61.636,1.53497
61.638,1.53562
61.64,1.53627
61.642,1.53692
61.644,1.53758
61.646,1.53824
61.648,1.53889
61.65,1.53955
61.652,1.54021
61.654,1.54087
61.656,1.54153
61.658,1.5422
61.66,1.54286
61.662,1.54353
61.664,1.54419
61.666,1.54486
61.668,1.54553
61.67,1.5462
61.672,1.54687
61.674,1.54755
61.676,1.54822
61.678,1.5489
61.68,1.54957
61.682,1.55025
61.684,1.55093
61.686,1.55161
61.688,1.55229
61.69,1.55298
61.692,1.55366
61.694,1.55435
61.696,1.55503
61.698,1.55572
61.7,1.55641
61.702,1.5571
61.704,1.55779
61.706,1.55849
61.708,1.55918
61.71,1.55988
61.712,1.56057
61.714,1.56127
61.716,1.56197
61.718,1.56267
61.72,1.56338
61.722,1.56408
61.724,1.56479
61.726,1.56549
61.728,1.5662
61.73,1.56691
61.732,1.56762
61.734,1.56833
61.736,1.56904
61.738,1.56976
61.74,1.57047
61.742,1.57119
61.744,1.57191
61.746,1.57263
61.748,1.57335
61.75,1.57407
61.752,1.5748
61.754,1.57552
61.756,1.57625
61.758,1.57698
61.76,1.57771
61.762,1.57844
61.764,1.57917
61.766,1.5799
61.768,1.58064
61.77,1.58138
61.772,1.58211
61.774,1.58285
61.776,1.58359
61.778,1.58433
61.78,1.58508
61.782,1.58582
61.784,1.58657
61.786,1.58732
61.788,1.58807
61.79,1.58882
61.792,1.58957
61.794,1.59032
61.796,1.59108
61.798,1.59183
61.8,1.59259
61.802,1.59335
61.804,1.59411
61.806,1.59487
61.808,1.59564
61.81,1.5964
61.812,1.59717
61.814,1.59794
61.816,1.59871
61.818,1.59948
61.82,1.60025
61.822,1.60102
61.824,1.6018
61.826,1.60258
61.828,1.60336
61.83,1.60414
61.832,1.60492
61.834,1.6057
61.836,1.60649
61.838,1.60727
61.84,1.60806
61.842,1.60885
61.844,1.60964
61.846,1.61043
61.848,1.61123
61.85,1.61202
61.852,1.61282
61.854,1.61362
61.856,1.61442
61.858,1.61522
61.86,1.61602
61.862,1.61683
61.864,1.61763
61.866,1.61844
61.868,1.61925
61.87,1.62006
61.872,1.62087
61.874,1.62169
61.876,1.6225
61.878,1.62332
61.88,1.62414
61.882,1.62496
61.884,1.62578
61.886,1.62661
61.888,1.62743
61.89,1.62826
61.892,1.62909
61.894,1.62992
61.896,1.63075
61.898,1.63159
61.9,1.63242
61.902,1.63326
61.904,1.6341
61.906,1.63494
61.908,1.63578
61.91,1.63662
61.912,1.63747
61.914,1.63832
61.916,1.63917
61.918,1.64002
61.92,1.64087
61.922,1.64172
61.924,1.64258
61.926,1.64344
61.928,1.6443
61.93,1.64516
61.932,1.64602
61.934,1.64688
61.936,1.64775
61.938,1.64862
61.94,1.64949
61.942,1.65036
61.944,1.65123
61.946,1.65211
61.948,1.65298
61.95,1.65386
61.952,1.65474
61.954,1.65562
61.956,1.65651
61.958,1.65739
61.96,1.65828
61.962,1.65917
61.964,1.66006
61.966,1.66095
61.968,1.66185
61.97,1.66274
61.972,1.66364
61.974,1.66454
61.976,1.66544
61.978,1.66635
61.98,1.66725
61.982,1.66816
61.984,1.66907
61.986,1.66998
61.988,1.67089
61.99,1.67181
61.992,1.67272
61.994,1.67364
61.996,1.67456
61.998,1.67549
62,1.67641
62.002,1.67734
62.004,1.67826
62.006,1.6792
62.008,1.68013
62.01,1.68106
62.012,1.682
62.014,1.68293
62.016,1.68387
62.018,1.68481
62.02,1.68576
62.022,1.6867
62.024,1.68765
62.026,1.6886
62.028,1.68955
62.03,1.6905
62.032,1.69146
62.034,1.69242
62.036,1.69338
62.038,1.69434
62.04,1.6953
62.042,1.69627
62.044,1.69723
62.046,1.6982
62.048,1.69917
62.05,1.70015
62.052,1.70112
62.054,1.7021
62.056,1.70308
62.058,1.70406
62.06,1.70504
62.062,1.70603
62.064,1.70702
62.066,1.70801
62.068,1.709
62.07,1.70999
62.072,1.71099
62.074,1.71199
62.076,1.71299
62.078,1.71399
62.08,1.71499
62.082,1.716
62.084,1.71701
62.086,1.71802
62.088,1.71903
62.09,1.72005
62.092,1.72107
62.094,1.72209
62.096,1.72311
62.098,1.72413
62.1,1.72516
62.102,1.72618
62.104,1.72722
62.106,1.72825
62.108,1.72928
62.11,1.73032
62.112,1.73136
62.114,1.7324
62.116,1.73344
62.118,1.73449
62.12,1.73554
62.122,1.73659
62.124,1.73764
62.126,1.7387
62.128,1.73975
62.13,1.74081
62.132,1.74187
62.134,1.74294
62.136,1.744
62.138,1.74507
62.14,1.74614
62.142,1.74722
62.144,1.74829
62.146,1.74937
62.148,1.75045
62.15,1.75153
62.152,1.75262
62.154,1.7537
62.156,1.75479
62.158,1.75589
62.16,1.75698
62.162,1.75808
62.164,1.75918
62.166,1.76028
62.168,1.76138
62.17,1.76249
62.172,1.76359
62.174,1.76471
62.176,1.76582
62.178,1.76694
62.18,1.76805
62.182,1.76917
62.184,1.7703
62.186,1.77142
62.188,1.77255
62.19,1.77368
62.192,1.77482
62.194,1.77595
62.196,1.77709
62.198,1.77823
62.2,1.77937
62.202,1.78052
62.204,1.78167
62.206,1.78282
62.208,1.78397
62.21,1.78513
62.212,1.78629
62.214,1.78745
62.216,1.78861
62.218,1.78978
62.22,1.79095
62.222,1.79212
62.224,1.79329
62.226,1.79447
62.228,1.79565
62.23,1.79683
62.232,1.79801
62.234,1.7992
62.236,1.80039
62.238,1.80158
62.24,1.80278
62.242,1.80397
62.244,1.80518
62.246,1.80638
62.248,1.80758
62.25,1.80879
62.252,1.81
62.254,1.81122
62.256,1.81244
62.258,1.81366
62.26,1.81488
62.262,1.8161
62.264,1.81733
62.266,1.81856
62.268,1.81979
62.27,1.82103
62.272,1.82227
62.274,1.82351
62.276,1.82476
62.278,1.826
62.28,1.82725
62.282,1.82851
62.284,1.82976
62.286,1.83102
62.288,1.83228
62.29,1.83355
62.292,1.83481
62.294,1.83608
62.296,1.83736
62.298,1.83863
62.3,1.83991
62.302,1.8412
62.304,1.84248
62.306,1.84377
62.308,1.84506
62.31,1.84635
62.312,1.84765
62.314,1.84895
62.316,1.85025
62.318,1.85156
62.32,1.85287
62.322,1.85418
62.324,1.85549
62.326,1.85681
62.328,1.85813
62.33,1.85945
62.332,1.86078
62.334,1.86211
62.336,1.86345
62.338,1.86478
62.34,1.86612
62.342,1.86746
62.344,1.86881
62.346,1.87016
62.348,1.87151
62.35,1.87286
62.352,1.87422
62.354,1.87558
62.356,1.87695
62.358,1.87832
62.36,1.87969
62.362,1.88106
62.364,1.88244
62.366,1.88382
62.368,1.8852
62.37,1.88659
62.372,1.88798
62.374,1.88938
62.376,1.89077
62.378,1.89217
62.38,1.89358
62.382,1.89498
62.384,1.89639
62.386,1.89781
62.388,1.89922
62.39,1.90064
62.392,1.90207
62.394,1.90349
62.396,1.90493
62.398,1.90636
62.4,1.9078
62.402,1.90924
62.404,1.91068
62.406,1.91213
62.408,1.91358
62.41,1.91503
62.412,1.91649
62.414,1.91795
62.416,1.91942
62.418,1.92089
62.42,1.92236
62.422,1.92383
62.424,1.92531
62.426,1.9268
62.428,1.92828
62.43,1.92977
62.432,1.93126
62.434,1.93276
62.436,1.93426
62.438,1.93577
62.44,1.93727
62.442,1.93879
62.444,1.9403
62.446,1.94182
62.448,1.94334
62.45,1.94487
62.452,1.9464
62.454,1.94793
62.456,1.94947
62.458,1.95101
62.46,1.95256
62.462,1.9541
62.464,1.95566
62.466,1.95721
62.468,1.95877
62.47,1.96034
62.472,1.9619
62.474,1.96348
62.476,1.96505
62.478,1.96663
62.48,1.96821
62.482,1.9698
62.484,1.97139
62.486,1.97299
62.488,1.97459
62.49,1.97619
62.492,1.9778
62.494,1.97941
62.496,1.98102
62.498,1.98264
62.5,1.98426
62.502,1.98589
62.504,1.98752
62.506,1.98916
62.508,1.99079
62.51,1.99244
62.512,1.99408
62.514,1.99574
62.516,1.99739
62.518,1.99905
62.52,2.00071
62.522,2.00238
62.524,2.00405
62.526,2.00573
62.528,2.00741
62.53,2.00909
62.532,2.01078
62.534,2.01248
62.536,2.01417
62.538,2.01588
62.54,2.01758
62.542,2.01929
62.544,2.02101
62.546,2.02273
62.548,2.02445
62.55,2.02618
62.552,2.02791
62.554,2.02964
62.556,2.03139
62.558,2.03313
62.56,2.03488
62.562,2.03663
62.564,2.03839
62.566,2.04016
62.568,2.04192
62.57,2.04369
62.572,2.04547
62.574,2.04725
62.576,2.04904
62.578,2.05083
62.58,2.05262
62.582,2.05442
62.584,2.05623
62.586,2.05804
62.588,2.05985
62.59,2.06167
62.592,2.06349
62.594,2.06532
62.596,2.06715
62.598,2.06898
62.6,2.07083
62.602,2.07267
62.604,2.07452
62.606,2.07638
62.608,2.07824
62.61,2.08011
62.612,2.08198
62.614,2.08385
62.616,2.08573
62.618,2.08762
62.62,2.08951
62.622,2.0914
62.624,2.0933
62.626,2.09521
62.628,2.09712
62.63,2.09903
62.632,2.10095
62.634,2.10288
62.636,2.10481
62.638,2.10674
62.64,2.10868
62.642,2.11063
62.644,2.11258
62.646,2.11453
62.648,2.11649
62.65,2.11846
62.652,2.12043
62.654,2.12241
62.656,2.12439
62.658,2.12638
62.66,2.12837
62.662,2.13036
62.664,2.13237
62.666,2.13438
62.668,2.13639
62.67,2.13841
62.672,2.14043
62.674,2.14246
62.676,2.1445
62.678,2.14654
62.68,2.14858
62.682,2.15063
62.684,2.15269
62.686,2.15476
62.688,2.15682
62.69,2.1589
62.692,2.16097
62.694,2.16306
62.696,2.16515
62.698,2.16725
62.7,2.16935
62.702,2.17145
62.704,2.17357
62.706,2.17569
62.708,2.17781
62.71,2.17994
62.712,2.18208
62.714,2.18422
62.716,2.18637
62.718,2.18852
62.72,2.19068
62.722,2.19284
62.724,2.19502
62.726,2.1972
62.728,2.19938
62.73,2.20157
62.732,2.20376
62.734,2.20596
62.736,2.20817
62.738,2.21038
62.74,2.2126
62.742,2.21483
62.744,2.21706
62.746,2.2193
62.748,2.22154
62.75,2.22379
62.752,2.22605
62.754,2.22831
62.756,2.23058
62.758,2.23286
62.76,2.23514
62.762,2.23743
62.764,2.23972
62.766,2.24202
62.768,2.24433
62.77,2.24664
62.772,2.24896
62.774,2.25129
62.776,2.25362
62.778,2.25596
62.78,2.25831
62.782,2.26066
62.784,2.26302
62.786,2.26539
62.788,2.26776
62.79,2.27014
62.792,2.27252
62.794,2.27492
62.796,2.27732
62.798,2.27972
62.8,2.28214
62.802,2.28456
62.804,2.28698
62.806,2.28942
62.808,2.29186
62.81,2.29431
62.812,2.29676
62.814,2.29922
62.816,2.30169
62.818,2.30417
62.82,2.30665
62.822,2.30914
62.824,2.31164
62.826,2.31414
62.828,2.31665
62.83,2.31917
62.832,2.3217
62.834,2.32423
62.836,2.32677
62.838,2.32932
62.84,2.33187
62.842,2.33444
62.844,2.33701
62.846,2.33959
62.848,2.34217
62.85,2.34476
62.852,2.34736
62.854,2.34997
62.856,2.35259
62.858,2.35521
62.86,2.35784
62.862,2.36047
62.864,2.36312
62.866,2.36578
62.868,2.36843
62.87,2.3711
62.872,2.37378
62.874,2.37647
62.876,2.37916
62.878,2.38186
62.88,2.38457
62.882,2.38728
62.884,2.39001
62.886,2.39274
62.888,2.39548
62.89,2.39823
62.892,2.40098
62.894,2.40375
62.896,2.40653
62.898,2.4093
62.9,2.4121
62.902,2.41489
62.904,2.4177
62.906,2.42052
62.908,2.42334
62.91,2.42617
62.912,2.42901
62.914,2.43186
62.916,2.43472
62.918,2.43758
62.92,2.44045
62.922,2.44333
62.924,2.44623
62.926,2.44913
62.928,2.45204
62.93,2.45495
62.932,2.45788
62.934,2.46082
62.936,2.46376
62.938,2.46671
62.94,2.46968
62.942,2.47265
62.944,2.47563
62.946,2.47862
62.948,2.48161
62.95,2.48462
62.952,2.48764
62.954,2.49067
62.956,2.4937
62.958,2.49674
62.96,2.4998
62.962,2.50286
62.964,2.50593
62.966,2.50902
62.968,2.51211
62.97,2.51521
62.972,2.51832
62.974,2.52144
62.976,2.52457
62.978,2.52771
62.98,2.53086
62.982,2.53402
62.984,2.53718
62.986,2.54037
62.988,2.54355
62.99,2.54675
62.992,2.54996
62.994,2.55318
62.996,2.55641
62.998,2.55964
63,2.56289
63.002,2.56615
63.004,2.56942
63.006,2.5727
63.008,2.57599
63.01,2.57929
63.012,2.5826
63.014,2.58592
63.016,2.58926
63.018,2.5926
63.02,2.59595
63.022,2.59931
63.024,2.60268
63.026,2.60607
63.028,2.60946
63.03,2.61287
63.032,2.61628
63.034,2.61971
63.036,2.62316
63.038,2.6266
63.04,2.63006
63.042,2.63353
63.044,2.63702
63.046,2.64051
63.048,2.64402
63.05,2.64753
63.052,2.65106
63.054,2.6546
63.056,2.65815
63.058,2.66171
63.06,2.66529
63.062,2.66887
63.064,2.67247
63.066,2.67608
63.068,2.6797
63.07,2.68333
63.072,2.68697
63.074,2.69063
63.076,2.6943
63.078,2.69797
63.08,2.70167
63.082,2.70537
63.084,2.70908
63.086,2.71281
63.088,2.71655
63.09,2.7203
63.092,2.72407
63.094,2.72784
63.096,2.73164
63.098,2.73544
63.1,2.73925
63.102,2.74308
63.104,2.74692
63.106,2.75077
63.108,2.75464
63.11,2.75851
63.112,2.7624
63.114,2.76631
63.116,2.77023
63.118,2.77416
63.12,2.7781
63.122,2.78205
63.124,2.78602
63.126,2.79001
63.128,2.794
63.13,2.79801
63.132,2.80203
63.134,2.80607
63.136,2.81013
63.138,2.81419
63.14,2.81827
63.142,2.82235
63.144,2.82646
63.146,2.83058
63.148,2.83471
63.15,2.83886
63.152,2.84302
63.154,2.8472
63.156,2.85139
63.158,2.85559
63.16,2.85981
63.162,2.86404
63.164,2.86829
63.166,2.87256
63.168,2.87683
63.17,2.88112
63.172,2.88542
63.174,2.88975
63.176,2.89409
63.178,2.89843
63.18,2.9028
63.182,2.90718
63.184,2.91158
63.186,2.91599
63.188,2.92041
63.19,2.92486
63.192,2.92931
63.194,2.93379
63.196,2.93828
63.198,2.94278
63.2,2.9473
63.202,2.95183
63.204,2.95639
63.206,2.96096
63.208,2.96554
63.21,2.97014
63.212,2.97475
63.214,2.97938
63.216,2.98404
63.218,2.9887
63.22,2.99338
63.222,2.99807
63.224,3.00279
63.226,3.00753
63.228,3.01227
63.23,3.01704
63.232,3.02182
63.234,3.02662
63.236,3.03144
63.238,3.03627
63.24,3.04112
63.242,3.04599
63.244,3.05087
63.246,3.05578
63.248,3.0607
63.25,3.06564
63.252,3.07059
63.254,3.07557
63.256,3.08056
63.258,3.08557
63.26,3.0906
63.262,3.09564
63.264,3.10071
63.266,3.1058
63.268,3.1109
63.27,3.11602
63.272,3.12115
63.274,3.12631
63.276,3.1315
63.278,3.13669
63.28,3.1419
63.282,3.14713
63.284,3.15239
63.286,3.15767
63.288,3.16296
63.29,3.16827
63.292,3.1736
63.294,3.17895
63.296,3.18433
63.298,3.18971
63.3,3.19513
63.302,3.20055
63.304,3.206
63.306,3.21148
63.308,3.21697
63.31,3.22248
63.312,3.22801
63.314,3.23357
63.316,3.23915
63.318,3.24474
63.32,3.25036
63.322,3.25599
63.324,3.26166
63.326,3.26734
63.328,3.27304
63.33,3.27876
63.332,3.2845
63.334,3.29027
63.336,3.29607
63.338,3.30187
63.34,3.30771
63.342,3.31356
63.344,3.31944
63.346,3.32534
63.348,3.33126
63.35,3.33721
63.352,3.34317
63.354,3.34917
63.356,3.35519
63.358,3.36122
63.36,3.36728
63.362,3.37336
63.364,3.37947
63.366,3.38561
63.368,3.39176
63.37,3.39794
63.372,3.40414
63.374,3.41037
63.376,3.41663
63.378,3.4229
63.38,3.4292
63.382,3.43552
63.384,3.44187
63.386,3.44825
63.388,3.45465
63.39,3.46107
63.392,3.46752
63.394,3.474
63.396,3.48051
63.398,3.48703
63.4,3.49358
63.402,3.50016
63.404,3.50676
63.406,3.5134
63.408,3.52006
63.41,3.52674
63.412,3.53345
63.414,3.54019
63.416,3.54696
63.418,3.55375
63.42,3.56057
63.422,3.56741
63.424,3.57429
63.426,3.58119
63.428,3.58812
63.43,3.59508
63.432,3.60206
63.434,3.60908
63.436,3.61613
63.438,3.62319
63.44,3.6303
63.442,3.63742
63.444,3.64458
63.446,3.65177
63.448,3.65899
63.45,3.66623
63.452,3.6735
63.454,3.68082
63.456,3.68816
63.458,3.69552
63.46,3.70292
63.462,3.71034
63.464,3.7178
63.466,3.7253
63.468,3.73281
63.47,3.74036
63.472,3.74794
63.474,3.75556
63.476,3.76321
63.478,3.77088
63.48,3.7786
63.482,3.78633
63.484,3.79411
63.486,3.80193
63.488,3.80976
63.49,3.81764
63.492,3.82554
63.494,3.83348
63.496,3.84146
63.498,3.84946
63.5,3.85751
63.502,3.86558
63.504,3.87369
63.506,3.88184
63.508,3.89002
63.51,3.89823
63.512,3.90648
63.514,3.91477
63.516,3.92309
63.518,3.93144
63.52,3.93984
63.522,3.94826
63.524,3.95673
63.526,3.96524
63.528,3.97377
63.53,3.98235
63.532,3.99095
63.534,3.99961
63.536,4.0083
63.538,4.01702
63.54,4.02579
63.542,4.03459
63.544,4.04343
63.546,4.05232
63.548,4.06123
63.55,4.07019
63.552,4.07918
63.554,4.08822
63.556,4.09731
63.558,4.10642
63.56,4.11558
63.562,4.12477
63.564,4.13402
63.566,4.1433
63.568,4.15262
63.57,4.16198
63.572,4.17138
63.574,4.18084
63.576,4.19033
63.578,4.19986
63.58,4.20943
63.582,4.21904
63.584,4.22871
63.586,4.23843
63.588,4.24817
63.59,4.25797
63.592,4.2678
63.594,4.27768
63.596,4.28762
63.598,4.29759
63.6,4.30761
63.602,4.31767
63.604,4.32778
63.606,4.33795
63.608,4.34814
63.61,4.3584
63.612,4.36869
63.614,4.37904
63.616,4.38944
63.618,4.39988
63.62,4.41037
63.622,4.4209
63.624,4.4315
63.626,4.44215
63.628,4.45282
63.63,4.46357
63.632,4.47435
63.634,4.48519
63.636,4.49609
63.638,4.50702
63.64,4.51802
63.642,4.52905
63.644,4.54015
63.646,4.55131
63.648,4.56251
63.65,4.57377
63.652,4.58507
63.654,4.59643
63.656,4.60786
63.658,4.61933
63.66,4.63086
63.662,4.64243
63.664,4.65407
63.666,4.66578
63.668,4.67752
63.67,4.68933
63.672,4.70118
63.674,4.71311
63.676,4.7251
63.678,4.73713
63.68,4.74923
63.682,4.76138
63.684,4.7736
63.686,4.78588
63.688,4.79821
63.69,4.81061
63.692,4.82306
63.694,4.83559
63.696,4.84817
63.698,4.8608
63.7,4.87351
63.702,4.88627
63.704,4.89911
63.706,4.91201
63.708,4.92496
63.71,4.93799
63.712,4.95107
63.714,4.96423
63.716,4.97746
63.718,4.99074
63.72,5.0041
63.722,5.01751
63.724,5.031
63.726,5.04458
63.728,5.05819
63.73,5.07189
63.732,5.08565
63.734,5.09949
63.736,5.11341
63.738,5.12737
63.74,5.14143
63.742,5.15554
63.744,5.16974
63.746,5.18402
63.748,5.19834
63.75,5.21276
63.752,5.22724
63.754,5.24181
63.756,5.25647
63.758,5.27117
63.76,5.28597
63.762,5.30083
63.764,5.31578
63.766,5.33082
63.768,5.34592
63.77,5.36111
63.772,5.37636
63.774,5.39171
63.776,5.40715
63.778,5.42265
63.78,5.43824
63.782,5.4539
63.784,5.46967
63.786,5.48552
63.788,5.50144
63.79,5.51745
63.792,5.53354
63.794,5.54973
63.796,5.56602
63.798,5.58236
63.8,5.59881
63.802,5.61534
63.804,5.63197
63.806,5.6487
63.808,5.66549
63.81,5.6824
63.812,5.69938
63.814,5.71647
63.816,5.73366
63.818,5.75092
63.82,5.76829
63.822,5.78574
63.824,5.80331
63.826,5.82098
63.828,5.83872
63.83,5.85658
63.832,5.87452
63.834,5.89258
63.836,5.91075
63.838,5.92899
63.84,5.94736
63.842,5.96581
63.844,5.98438
63.846,6.00307
63.848,6.02183
63.85,6.04071
63.852,6.05969
63.854,6.07879
63.856,6.09802
63.858,6.11732
63.86,6.13675
63.862,6.15627
63.864,6.17593
63.866,6.19571
63.868,6.21557
63.87,6.23557
63.872,6.25566
63.874,6.27589
63.876,6.29625
63.878,6.31669
63.88,6.33728
63.882,6.35796
63.884,6.37879
63.886,6.39975
63.888,6.4208
63.89,6.44199
63.892,6.46329
63.894,6.48474
63.896,6.50633
63.898,6.528
63.9,6.54984
63.902,6.57177
63.904,6.59387
63.906,6.61611
63.908,6.63844
63.91,6.66093
63.912,6.68353
63.914,6.7063
63.916,6.72922
63.918,6.75223
63.92,6.77542
63.922,6.79871
63.924,6.82218
63.926,6.8458
63.928,6.86952
63.93,6.89342
63.932,6.91744
63.934,6.94163
63.936,6.96599
63.938,6.99045
63.94,7.0151
63.942,7.03987
63.944,7.06482
63.946,7.08995
63.948,7.11518
63.95,7.14061
63.952,7.16616
63.954,7.19191
63.956,7.21783
63.958,7.24387
63.96,7.2701
63.962,7.29647
63.964,7.32304
63.966,7.3498
63.968,7.37668
63.97,7.40376
63.972,7.43098
63.974,7.45842
63.976,7.48604
63.978,7.51379
63.98,7.54176
63.982,7.56987
63.984,7.59821
63.986,7.62674
63.988,7.6554
63.99,7.6843
63.992,7.71334
63.994,7.74261
63.996,7.77209
63.998,7.80171
64,7.83156
64.002,7.86158
64.004,7.89183
64.006,7.9223
64.008,7.95292
64.01,7.98378
64.012,8.01481
64.014,8.04609
64.016,8.0776
64.018,8.10926
64.02,8.14117
64.022,8.17326
64.024,8.20562
64.026,8.23821
64.028,8.27096
64.03,8.30398
64.032,8.33718
64.034,8.37065
64.036,8.40438
64.038,8.43827
64.04,8.47244
64.042,8.50681
64.044,8.54146
64.046,8.57637
64.048,8.61146
64.05,8.64685
64.052,8.68243
64.054,8.71831
64.056,8.75447
64.058,8.79081
64.06,8.82746
64.062,8.86432
64.064,8.9015
64.066,8.93896
64.068,8.97661
64.07,9.01459
64.072,9.05279
64.074,9.09132
64.076,9.13015
64.078,9.16918
64.08,9.20856
64.082,9.24816
64.084,9.28811
64.086,9.32838
64.088,9.36886
64.09,9.4097
64.092,9.45078
64.094,9.49222
64.096,9.53399
64.098,9.57599
64.1,9.61837
64.102,9.661
64.104,9.70401
64.106,9.74737
64.108,9.79097
64.11,9.83496
64.112,9.87922
64.114,9.92388
64.116,9.9689
64.118,10.0142
64.12,10.0599
64.122,10.1058
64.124,10.1522
64.126,10.199
64.128,10.2461
64.13,10.2935
64.132,10.3413
64.134,10.3895
64.136,10.4382
64.138,10.4871
64.14,10.5364
64.142,10.5861
64.144,10.6363
64.146,10.6868
64.148,10.7377
64.15,10.7891
64.152,10.8407
64.154,10.8929
64.156,10.9455
64.158,10.9985
64.16,11.0519
64.162,11.1057
64.164,11.16
64.166,11.2148
64.168,11.2699
64.17,11.3256
64.172,11.3816
64.174,11.4382
64.176,11.4953
64.178,11.5527
64.18,11.6107
64.182,11.6691
64.184,11.728
64.186,11.7875
64.188,11.8474
64.19,11.9078
64.192,11.9687
64.194,12.0302
64.196,12.0922
64.198,12.1547
64.2,12.2177
64.202,12.2813
64.204,12.3454
64.206,12.4102
64.208,12.4753
64.21,12.5412
64.212,12.6075
64.214,12.6745
64.216,12.7421
64.218,12.8101
64.22,12.8789
64.222,12.9482
64.224,13.0181
64.226,13.0888
64.228,13.1599
64.23,13.2318
64.232,13.3042
64.234,13.3774
64.236,13.4512
64.238,13.5256
64.24,13.6008
64.242,13.6765
64.244,13.7531
64.246,13.8304
64.248,13.9082
64.25,13.9869
64.252,14.0662
64.254,14.1463
64.256,14.2272
64.258,14.3088
64.26,14.3912
64.262,14.4742
64.264,14.5582
64.266,14.643
64.268,14.7284
64.27,14.8148
64.272,14.9019
64.274,14.9899
64.276,15.0788
64.278,15.1684
64.28,15.2591
64.282,15.3504
64.284,15.4428
64.286,15.5361
64.288,15.6302
64.29,15.7253
64.292,15.8212
64.294,15.9182
64.296,16.0163
